time,mmsi,ship_type,name,destination,draught,imo,call_sign,eta,pos_type,reference_point_a,reference_point_b,reference_point_c,reference_point_d
2025-03-24T12:35:04.493814+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T12:35:04.228834+00:00,636020533,70,TUNADAL,FIHEL,79.0,9429235,D5ZQ3,247104,1,148,10,8,15
2025-03-24T12:35:03.925664+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T12:35:03.922912+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,3,23,166,17,17
2025-03-24T12:35:03.068479+00:00,518999319,80,CINDY,RU ULU,145.0,9270517,E5U5300,236288,1,209,41,22,22
2025-03-24T12:35:03.065697+00:00,257206000,80,GERDA,FISKV,38.0,9279410,LATH7,246080,1,70,12,6,6
2025-03-24T12:35:02.019732+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T12:35:01.438984+00:00,230286000,52,ESKO,FISKV HARBOUR TUG,42.0,7927958,OIOI,406829,1,15,15,9,1
2025-03-24T12:35:00.911063+00:00,636025120,70,HONEY BADGER,SKAW,91.0,9711315,5LVX2,252672,1,172,28,20,12
2025-03-24T12:34:59.952758+00:00,314987000,80,ARIA,RUULU,84.0,9397559,8P2495,84736,1,147,36,22,10
2025-03-24T12:34:59.609019+00:00,314845000,80,ROCK,EETLL,80.0,9288356,8PYO2,238720,1,191,37,10,22
2025-03-24T12:34:57.803981+00:00,246544000,70,JOLYN,PALUDEN,56.0,9374686,PDVR,260471,1,78,12,8,5
2025-03-24T12:34:57.707399+00:00,230988890,50,PILOT L138,KOKKOLA PILOT CH67,0.0,0,OJ 3544,1596,0,10,5,2,2
2025-03-24T12:34:56.986715+00:00,255806469,70,RUBYLAND,SE HAN,38.0,9518995,CQES2,249216,1,92,14,5,10
2025-03-24T12:34:56.218557+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T12:34:55.890400+00:00,230685000,60,FINBO CARGO,EEMUG<>FIVSS,65.0,9181106,OJST,246637,3,25,155,7,17
2025-03-24T12:34:55.281861+00:00,276306000,80,IKLA,MIIDURANNA SADAM,30.0,8929109,ESGB,1596,1,18,11,3,5
2025-03-24T12:34:54.973391+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T12:34:54.531868+00:00,276554000,60,REGAL STAR,EEVAN,56.0,9087116,ESCM,150366,1,112,45,10,14
2025-03-24T12:34:54.528959+00:00,230992680,60,EJDERN,LANGNAS-SNACK0 VV,36.0,7611511,OIIN,199326,1,15,29,5,5
2025-03-24T12:34:54.445215+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,1,23,166,17,17
2025-03-24T12:34:54.116697+00:00,370731000,70,GOLDEN LILY,PORTSIDE,142.0,9216468,3EMN,280960,1,192,33,17,15
2025-03-24T12:34:52.837368+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T12:34:52.791877+00:00,276817000,60,SAILOR,EEPAS,64.0,8401444,ESKF,97216,1,93,65,14,12
2025-03-24T12:34:51.666221+00:00,314001015,80,DERIN,FOR ORDERS,75.0,9290646,8P2545,244352,1,157,26,11,21
2025-03-24T12:34:51.428686+00:00,230289000,90,SISU,ICEBREAKER CH 13,78.0,7359656,OHMW,77184,1,35,70,12,12
2025-03-24T12:34:50.999288+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T12:34:50.899700+00:00,258003290,90,SULE VIKING,TALLINN,38.0,8611958,LAMF8,224512,1,72,8,3,9
2025-03-24T12:34:48.079315+00:00,273312210,70,STK-1028,RU ULU,24.0,8719396,UBER,248256,1,41,41,6,6
2025-03-24T12:34:47.790804+00:00,352003755,70,NEW UNITY,TALLINN,71.0,9482471,3E5856,218048,1,160,30,7,25
2025-03-24T12:34:47.108990+00:00,230992670,60,ALFAGELN,HUMMELVIK/TORSHOLMA,38.0,891570,OJCV,1596,1,15,37,6,6
2025-03-24T12:34:46.813003+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T12:34:46.525365+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,3,23,166,17,17
2025-03-24T12:34:45.427480+00:00,230110440,60,AURORA,KASNAS-HITIS,42.0,9126792,OJAJ,1596,1,27,27,8,4
2025-03-24T12:34:45.423921+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T12:34:44.290411+00:00,230245000,52,FENNICA,FIKTK,78.0,9043615,OJAD,549632,3,38,78,13,13
2025-03-24T12:34:44.092779+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T12:34:43.560473+00:00,230708000,52,VICTORIA,TURKU,50.0,7321659,OJUP,219245,1,10,22,5,5
2025-03-24T12:34:43.458314+00:00,230225000,36,HELENA,TURKU,30.0,0,OJDX,682944,1,36,1,0,6
2025-03-24T12:34:43.293604+00:00,230061040,33,SUURSAARI,FIN HELSINKI,26.0,4544028,OJQS,388431,15,32,13,5,4
2025-03-24T12:34:42.606486+00:00,538006661,70,ANTIGONI B,RU ULU,64.0,9588512,V7PU4,242112,1,162,28,16,16
2025-03-24T12:34:41.454041+00:00,230175220,70,REFLEX,PANSIO,30.0,8882973,OJUM,390336,1,4,17,3,3
2025-03-24T12:34:41.111428+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T12:34:40.623896+00:00,230991880,36,SVANHILD,HELSINKI,24.0,0,OFPL,760832,1,17,18,4,3
2025-03-24T12:34:40.068138+00:00,235083501,80,STOLT PELICAN,FIOLU,55.0,9016882,2EAO9,246464,1,77,23,12,4
2025-03-24T12:34:38.562452+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T12:34:38.098771+00:00,230175040,60,INNAMO,NAGU NORRA RUTT,22.0,9988437,OHA4140,1596,1,20,10,6,2
2025-03-24T12:34:36.823826+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T12:34:36.547051+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,3,23,166,17,17
2025-03-24T12:34:36.303559+00:00,230980160,52,SUBSEA VI,MARIEHAMN,21.0,0,OGVY,234349,1,7,10,3,3
2025-03-24T12:34:36.066784+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T12:34:35.490454+00:00,667002335,80,REUS,EG SUZ,149.0,9253076,9LS2038,281024,1,209,38,25,17
2025-03-24T12:34:35.343025+00:00,230011590,50,PILOT L144,OULU PILOT CH67,23.0,0,OJ7253,1596,1,11,4,2,2
2025-03-24T12:34:34.839749+00:00,566042000,70,CS LEADER,EETLL,69.0,9517939,9V9350,92288,1,135,28,6,20
2025-03-24T12:34:34.739905+00:00,230990260,52,ISO-PUKKI,TURKU HARBOUR,42.0,6818863,OGVG,518529,1,8,22,4,6
2025-03-24T12:34:34.540603+00:00,230992660,54,KUMMELI,MUSTOLA,27.0,8410146,OJRP,658368,1,20,8,3,5
2025-03-24T12:34:32.932253+00:00,230052840,90,NESTORI,,0.0,0,OH2936,1596,1,24,24,6,10
2025-03-24T12:34:32.886163+00:00,230011290,70,MT2306,FAIRWAY WORK,0.0,0,OJ7203,1596,1,15,2,3,3
2025-03-24T12:34:32.390022+00:00,230110880,50,PILOT L125,VUOKALA,23.0,0,LI25,1596,1,10,5,2,2
2025-03-24T12:34:32.246000+00:00,230358000,70,RAUTARUUKKI,FI RAA,71.0,8418174,OJHM,251136,1,140,27,14,13
2025-03-24T12:34:31.035190+00:00,230176400,52,BJORN,HARBOUR ASSISTANCE,50.0,9008665,OJUQ,226526,1,15,18,5,5
2025-03-24T12:34:30.842816+00:00,246134000,70,KLAVERBANK,FIHMN,59.0,9518244,PCJI,247104,1,88,12,8,7
2025-03-24T12:34:30.404607+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T12:34:29.576831+00:00,230117660,60,ISLA,RYMATTYLAN LIIK.ALUE,24.0,0,OIZT,336990,1,7,20,4,4
2025-03-24T12:34:29.165258+00:00,230085750,70,SINANN,FINLI,24.0,9808807,OJRU,181568,0,55,10,5,5
2025-03-24T12:34:28.739617+00:00,230063110,33,OPTIMUS,,0.0,0,OH3810,0,1,27,20,10,7
2025-03-24T12:34:28.593005+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,3,0,0,0,0
2025-03-24T12:34:28.034225+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,3,23,166,17,17
2025-03-24T12:34:28.029437+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T12:34:27.469883+00:00,314930000,80,PEARL,FOR ORDER,115.0,9630028,8P2424,164480,1,240,60,3,43
2025-03-24T12:34:27.227760+00:00,258858000,80,RYSTRAUM,NOTBO,59.0,9391000,LAKN6,230144,1,103,26,15,5
2025-03-24T12:34:26.646413+00:00,275524000,70,PERSEUS,NLRTM,63.0,9129469,YLRO,254848,3,112,21,12,7
2025-03-24T12:34:25.096108+00:00,230085710,70,BOANN,FINLI,24.0,9808792,OJRT,187392,1,50,15,4,6
2025-03-24T12:34:24.761292+00:00,230990880,60,ROSALA II,INIO RUTT,24.0,7943378,OHMV,1596,1,22,11,1,5
2025-03-24T12:34:24.566480+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T12:34:24.372683+00:00,230035990,60,OSTERN,KUM-ENK,35.0,0,OJ9503,617752,1,8,25,3,7
2025-03-24T12:34:24.322942+00:00,230111090,90,MT1305,RESEARCH,0.0,0,OI7501,67584,15,10,5,3,2
2025-03-24T12:34:24.233729+00:00,230251000,90,KONTIO,ICEBREAKING CH 08,78.0,8518120,OIRV,842176,1,40,59,0,24
2025-03-24T12:34:23.376194+00:00,265022370,51,RESCUE SUNNANO,,0.0,0,7SA2084,0,15,7,1,1,1
2025-03-24T12:34:22.053260+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T12:34:21.198669+00:00,265732720,50,PILOT 217 SE,AREA.SVARTKLUBBEN,15.0,0,SIAP,1596,1,10,6,3,2
2025-03-24T12:34:21.097869+00:00,255915979,80,STEN BERGEN,FISKV,65.0,9407988,CQ2437,247040,1,114,30,8,15
2025-03-24T12:34:20.343252+00:00,276636000,52,ARKTURUS,MEERUSE,40.0,9375331,ES2642,227358,1,6,13,4,5
2025-03-24T12:34:19.999751+00:00,273611590,80,VOSTOCHNY PROSPECT,EG SUZ => RU ULU,90.0,9866392,UBEZ2,221376,15,225,25,36,6
2025-03-24T12:34:19.894128+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,1,23,166,17,17
2025-03-24T12:34:19.848610+00:00,230290000,90,URHO,FIHEL,72.0,7347615,OHMS,366976,1,35,70,12,12
2025-03-24T12:34:19.503627+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,3,0,0,0,0
2025-03-24T12:34:19.076902+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T12:34:17.517478+00:00,230168060,60,ALTERA,FI LILLMALO<->PROSTV,49.0,9915349,OJUH,622784,1,52,52,8,8
2025-03-24T12:34:17.408077+00:00,636015170,70,STALWART,RUULU,70.0,9593476,A8ZA8,246848,1,194,36,17,21
2025-03-24T12:34:16.832141+00:00,230992580,60,GUDINGEN,LANGNAS<>KOKAR,37.0,7902609,OIKL,67584,1,23,25,5,5
2025-03-24T12:34:16.595581+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T12:34:16.540993+00:00,230111410,50,PILOT L117,,22.0,0,OF4183,1596,1,8,5,2,2
2025-03-24T12:34:15.403391+00:00,230111090,90,MT1305,RESEARCH,0.0,0,OI7501,67584,1,11,4,4,1
2025-03-24T12:34:15.353310+00:00,244150516,70,FWN SPACE,KARLSBORG,52.0,9735232,PBWA,246528,1,15,108,9,9
2025-03-24T12:34:15.206986+00:00,276538000,53,LOTOS,PALJASSAARE,30.0,8846711,ES2099,752896,1,15,15,4,3
2025-03-24T12:34:14.144523+00:00,230086510,60,EMBARSUND F116,FINNHOLMA<>JYDDO,20.0,0,OH4502,674845,15,18,18,4,5
2025-03-24T12:34:13.011267+00:00,230093090,50,PILOT L243,,15.0,0,OH6348,1596,1,13,3,2,3
2025-03-24T12:34:12.141881+00:00,230685000,60,FINBO CARGO,EEMUG<>FIVSS,65.0,9181106,OJST,246637,1,25,155,7,17
2025-03-24T12:34:12.001243+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,3,23,166,17,17
2025-03-24T12:34:10.537622+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T12:34:10.055997+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T12:34:09.728538+00:00,276432000,90,EVA-318,HUNDIPEA,10.0,0,ES2061,0,1,12,7,2,3
2025-03-24T12:34:09.234684+00:00,230174300,60,ADAN,OSNAS - AAVA - OSNAS,43.0,9236767,OJUI,67584,1,34,30,7,7
2025-03-24T12:34:09.092986+00:00,230024490,90,KUOKKA-AKSELI 1,HELSINKI,20.0,0,OJ8522,1596,1,24,6,4,7
2025-03-24T12:34:08.009934+00:00,314496000,70,BERKAY N,EEMUG,97.0,9524827,8PAT8,242944,1,92,13,4,16
2025-03-24T12:34:07.907123+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T12:34:07.523345+00:00,636093260,70,ALLY,"UST LUGA,RUSSIA",97.0,9333797,D5NX5,229568,1,259,31,23,24
2025-03-24T12:34:06.795267+00:00,230289000,90,SISU,ICEBREAKER CH 13,78.0,7359656,OHMW,77184,1,35,70,12,12
2025-03-24T12:34:05.495983+00:00,230099950,50,PILOT L244,HELSINKI PILOT 71,13.0,0,OH6918,1596,1,12,4,2,3
2025-03-24T12:34:05.345701+00:00,305255000,80,MARALTA,GIBRALTAR FOR ORDERS,145.0,9324320,V2YI4,265664,1,189,39,24,8
2025-03-24T12:34:04.052899+00:00,265505420,50,PILOT 743 SE,,0.0,0,SHNK,1596,1,11,6,1,3
2025-03-24T12:34:02.909626+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T12:34:02.769900+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,1,23,166,17,17
2025-03-24T12:34:02.102627+00:00,230298000,90,MUIKKU,HELSINKI,22.0,7935307,OHMM,357184,1,0,0,0,0
2025-03-24T12:34:01.377169+00:00,230629000,60,VIKING GRACE,SESTO-FIMHQ-FITKU,67.0,9606900,OJPQ,246898,1,22,196,16,16
2025-03-24T12:33:59.820327+00:00,276649000,60,SUPERFASTIX,EEPAS,60.0,9211509,ESIJ,1596,1,38,166,13,13
2025-03-24T12:33:59.408959+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T12:33:57.309369+00:00,246846000,70,EEBORG,ESCOUMIN,72.0,9568328,PCNL,281216,1,136,9,12,4
2025-03-24T12:33:56.602155+00:00,265004000,60,SILJA SYMPHONY,FI HEL,71.0,8803769,SCGB,246302,1,44,159,16,16
2025-03-24T12:33:55.560850+00:00,230992590,60,FALKO,NAGU SODRA RUTT,22.0,7621475,OIRG,1596,1,21,12,3,4
2025-03-24T12:33:55.366581+00:00,374357000,70,ARINA,EEMUU,39.0,9173446,3FHC8,244672,1,80,19,8,9
2025-03-24T12:33:55.362740+00:00,305654000,70,ALEXANDER B,FIKTK,73.0,9328649,V2FE7,244224,1,140,14,12,12
2025-03-24T12:33:55.264225+00:00,230938610,60,RUDOLFINA,TURKU-AIRISTO-TURKU,30.0,8634326,OJ-2210,1596,1,6,23,5,1
2025-03-24T12:33:54.343340+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T12:33:53.903972+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,3,23,166,17,17
2025-03-24T12:33:53.667026+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T12:33:52.945562+00:00,230155950,60,KOKKOMAA,,24.0,0,OJTA,818368,1,18,8,0,8
2025-03-24T12:33:52.758530+00:00,230212000,80,AALTO,FI KOK,26.0,5422203,OITW,824384,1,34,13,5,3
2025-03-24T12:33:52.658287+00:00,255620000,70,TORNEDALEN,FIOUL,63.0,9190808,CQCJ,246592,1,81,19,1,14
2025-03-24T12:33:52.563574+00:00,230983050,33,SPARK,TURKU,20.0,912974400,OG9923,595136,0,5,9,3,3
2025-03-24T12:33:52.279905+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T12:33:49.065830+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T12:33:48.289955+00:00,304347000,90,OCEAN CONNECTOR,,50.0,8912340,V2YJ4,1596,1,12,70,14,4
2025-03-24T12:33:46.279306+00:00,230628000,60,FINLANDIA,FIHEL<>EEVAN,70.0,9214379,OJPP,246750,1,29,146,21,6
2025-03-24T12:33:46.133787+00:00,257037140,80,EK-RIVER,FIKEM>FISKV,75.0,9808259,LAEK8,244608,15,132,22,15,9
2025-03-24T12:33:45.049238+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,3,23,166,17,17
2025-03-24T12:33:44.677832+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T12:33:43.732911+00:00,255806444,70,VARMLAND,EEKND,41.0,9191943,CQEO9,245952,1,89,10,9,8
2025-03-24T12:33:42.768213+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T12:33:42.619707+00:00,255806463,70,WILSON FLEX IV,EEVEB,39.0,9911460,CQER4,244416,1,11,77,6,8
2025-03-24T12:33:42.427878+00:00,230025470,90,MT1322,FAIRWAY WORKS,10.0,0,OJ8640,445421,1,9,3,3,1
2025-03-24T12:33:42.139130+00:00,304201000,80,SUNRISE,FOR ORDERS,70.0,9279719,V2YC7,242240,1,147,33,19,13
2025-03-24T12:33:41.655820+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T12:33:41.455431+00:00,265732740,50,PILOT 219 SE,PILOT KAPELLSKAR,15.0,0,SIMU,1596,1,10,6,3,2
2025-03-24T12:33:41.409466+00:00,230943350,60,TUULI,KUMLINGE-ENKLINGE,22.0,8962369,OH5260,323132,15,14,14,2,6
2025-03-24T12:33:40.960083+00:00,230985490,60,SUOMENLINNA II,SUOMENLINNA FERRY,39.0,9315408,OJLE,67584,1,17,17,4,4
2025-03-24T12:33:40.610193+00:00,636024670,70,STAR PISCES,RU LED,70.0,9715854,5LTT2,247872,1,169,29,12,20
2025-03-24T12:33:39.852771+00:00,276805000,90,BOTNICA,EEVAN,77.0,9165877,ESJV,217984,1,34,63,12,12
2025-03-24T12:33:39.597240+00:00,230990880,60,ROSALA II,INIO RUTT,24.0,7943378,OHMV,1596,1,22,11,1,5
2025-03-24T12:33:38.939211+00:00,230111090,90,MT1305,RESEARCH,0.0,0,OI7501,67584,15,10,5,3,2
2025-03-24T12:33:38.896785+00:00,304146000,70,KARIN LEHMANN,NOMQN,59.0,9225574,V2BC9,259456,1,77,11,5,9
2025-03-24T12:33:37.859590+00:00,230992210,50,PILOT L132,KASKINEN PILOT CH9,23.0,0,0G-7603,1596,1,9,6,2,2
2025-03-24T12:33:37.775007+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T12:33:36.797402+00:00,230981050,60,MERISILTA,RIUTTU,38.0,8702903,OG6628,771131,3,30,34,9,3
2025-03-24T12:33:36.701928+00:00,230183820,60,BOGOEY ,TO LA AS KU,35.0,7325459,OJUX ,68352,0,25,24,6,5
2025-03-24T12:33:36.163563+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,3,23,166,17,17
2025-03-24T12:33:35.738241+00:00,230697000,70,FINNECO II,FIHEL,66.0,9856842,OJTP,245982,15,116,122,12,23
2025-03-24T12:33:35.334682+00:00,230994880,60,SATAVA   ,TURKU,24.0,0,OIRH ,573440,15,21,12,4,2
2025-03-24T12:33:35.139735+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T12:33:34.637737+00:00,230202000,70,STEEL,SELLA,71.0,8503503,OIVR,247872,1,124,36,14,14
2025-03-24T12:33:34.151985+00:00,231023000,70,LISTER,SEHAN,40.0,9155963,OZ2163,248640,1,78,12,10,4
2025-03-24T12:33:33.691135+00:00,228468700,70,ECO OSTRO,FIHEL,70.0,9959565,FNAA,240000,1,12,136,17,10
2025-03-24T12:33:32.592413+00:00,265585630,50,PILOT 792 SE,,15.0,0,SMWE,1596,1,10,7,2,3
2025-03-24T12:33:32.450960+00:00,230938240,60,NAGU 2,RETAIS-PARNAS,32.0,8634546,OF 2239,1596,1,20,20,5,3
2025-03-24T12:33:31.944807+00:00,311001073,70,ICE GRACE,RU  LED,83.0,8706777,C6FC8,247808,1,112,32,10,14
2025-03-24T12:33:31.444262+00:00,230129940,70,SEGLINGE,SEGLINGE,32.0,0,OH4503,748382,1,16,16,2,6
2025-03-24T12:33:31.439664+00:00,230987380,60,STERNA,LILLMALO,42.0,8685753,OI6508,0,1,31,31,4,8
2025-03-24T12:33:31.105163+00:00,230644000,52,LEONARDO,FIRAU,37.0,8521464,OJQI,199838,1,6,23,6,3
2025-03-24T12:33:29.610444+00:00,275516000,70,BALTIC MERCHANT,LV RIX,36.0,9138202,YLRG,248960,1,70,12,8,4
2025-03-24T12:33:29.460526+00:00,230359000,60,ARKTIS,FI VEI,40.0,7817050,OIRP,236559,1,10,34,3,9
2025-03-24T12:33:28.923318+00:00,230981750,90,MT3327,,0.0,0,OG9545,1596,1,13,5,2,3
2025-03-24T12:33:28.373478+00:00,210382000,70,SWE-BULK,FI KOK,36.0,9131589,5BYG5,240576,15,76,12,3,11
2025-03-24T12:33:27.282091+00:00,630001105,80,PONE,TALLINN OPL,80.0,9306562,J5AM4,219392,1,191,37,18,7
2025-03-24T12:33:27.087554+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T12:33:27.001033+00:00,230934000,31,METEOR,SILLAMAE,42.0,5233547,OJJO,248448,1,11,23,5,5
2025-03-24T12:33:26.992715+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,3,23,166,17,17
2025-03-24T12:33:26.119648+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T12:33:25.923651+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T12:33:24.868553+00:00,265604520,90,SVEA,OREGRUND,28.0,7723596,SFEB,111616,1,24,27,10,2
2025-03-24T12:33:24.780920+00:00,230938570,52,BISON,MOSSALA,42.0,5001839,OJNE,246912,1,8,26,2,7
2025-03-24T12:33:22.343764+00:00,230289000,90,SISU,ICEBREAKER CH 13,78.0,7359656,OHMW,77184,1,35,70,12,12
2025-03-24T12:33:21.856675+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,25,59,12,8
2025-03-24T12:33:21.464538+00:00,230110670,54,SEILI,FAIRWAY WORK,38.0,7817048,OIRO,92705,1,11,40,7,5
2025-03-24T12:33:19.500185+00:00,230099540,60,SIMSKALA,SIMSKALA,30.0,0,OG5113,67649,1,16,16,1,7
2025-03-24T12:33:19.257683+00:00,265676640,60,HOGMARSO FARJA,HOGMARSO&SVARTNO,0.0,0,SMAG ,1596,15,15,15,4,4
2025-03-24T12:33:18.762481+00:00,230081290,50,L152,RAUMA PILOT AREA,24.0,0,OH5309,1596,1,12,4,3,3
2025-03-24T12:33:18.621423+00:00,230991780,52,JOONAS,,20.0,0,OI4812,0,1,6,9,3,2
2025-03-24T12:33:18.570613+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,3,23,166,17,17
2025-03-24T12:33:17.896472+00:00,636021344,80,AFRICA,EESLM FOR ORDERS,96.0,9905320,5LDM9,248448,1,227,47,30,20
2025-03-24T12:33:17.809042+00:00,230704000,60,FINNCANOPUS,FINLI<>FILAN<>SEKPS,69.0,9902421,OJUL,241999,3,65,170,10,24
2025-03-24T12:33:17.651818+00:00,210853000,70,KURLAND,LOVIISA,44.0,9226803,P3GW9,244480,1,81,19,4,12
2025-03-24T12:33:17.604890+00:00,304408000,70,LUCA,PLGDN,61.0,9286712,V2QX7,249152,1,78,22,3,12
2025-03-24T12:33:16.958185+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T12:33:16.754163+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,25,59,12,8
2025-03-24T12:33:15.639590+00:00,276329000,90,SALME,LENNUSADAM,31.0,7431337,ES2408,241950,15,20,11,6,1
2025-03-24T12:33:15.541044+00:00,230678000,90,VOIMA,TURKU,34.0,0,OGKB,449344,1,6,18,2,5
2025-03-24T12:33:15.002066+00:00,265033420,0,LUSCA ,,0.0,0,SFE2483,1596,1,8,7,2,3
2025-03-24T12:33:14.276438+00:00,255806444,70,VARMLAND,EEKND,41.0,9191943,CQEO9,245952,1,89,10,9,8
2025-03-24T12:33:13.846777+00:00,265623130,90,SEKTOR,FAIRWAY WORK,1.0,0,SEXL,1596,1,15,5,3,3
2025-03-24T12:33:13.605902+00:00,230985150,52,HECTOR,FI TKU,49.0,7341166,OJKQ,224030,1,16,16,5,5
2025-03-24T12:33:13.238709+00:00,230705000,60,VIKING XPRS,FIHEL <> EEVAN,65.0,9375654,OJND,246464,1,23,162,17,17
