time,mmsi,ship_type,name,destination,draught,imo,call_sign,eta,pos_type,reference_point_a,reference_point_b,reference_point_c,reference_point_d
2025-03-20T10:41:42.736898+00:00,230685000,,FINBO CARGO,EEMUG<>FIVSS,60.0,9181106,OJST,238445,1,,,,
2025-03-20T10:41:42.277831+00:00,230298000,,MUIKKU,HELSINKI,22.0,7935307,OHMM,357184,1,,,,
2025-03-20T10:41:40.071182+00:00,248620000,,AQUARAMA,GHTEM,101.0,9789714,9HA4727,271360,1,,,,
2025-03-20T10:41:39.936591+00:00,230939470,,IGOR,KOTKA,31.0,0,OJ9416,256990,1,,,,
2025-03-20T10:41:39.184267+00:00,352002931,,SINO FAITH,TALLIN,73.0,9375575,3E4689,233536,1,,,,
2025-03-20T10:41:38.339139+00:00,230983050,,SPARK,TURKU,20.0,912974400,OG9923,595136,0,,,,
2025-03-20T10:41:37.537619+00:00,276014670,,NARGO,TALLINN<>NAISSAAR,15.0,0,ES4081,484190,1,,,,
2025-03-20T10:41:36.845977+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T10:41:36.649856+00:00,230046990,,MT5300,FAIRWAYWORKS,0.0,0,OH2372,1596,15,,,,
2025-03-20T10:41:36.204994+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T10:41:36.167972+00:00,230990880,,ROSALA II,INIO RUTT,24.0,7943378,OHMV,1596,1,,,,
2025-03-20T10:41:36.016600+00:00,230161450,,L248,ISOKARI CH71,0.0,0,OHA2259,1596,0,,,,
2025-03-20T10:41:35.687592+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:41:32.644073+00:00,230628000,,FINLANDIA,FIHEL<>EEVAN,70.0,9214379,OJPP,238351,1,,,,
2025-03-20T10:41:32.450948+00:00,246436000,,DUTCH EMERALD,KOKKOLA,66.0,9191668,PCIP,235968,1,,,,
2025-03-20T10:41:32.061837+00:00,246396000,,SAMPOGRACHT,NLVLI,98.0,9288071,PHDL,246095,1,,,,
2025-03-20T10:41:31.529804+00:00,273317640,,BALTIYSK,RU ULU ,50.0,8318130,UHMA ,239936,1,,,,
2025-03-20T10:41:30.955063+00:00,246845000,,GAASTBORG,SE NOT,55.0,9518268,PCNK,239936,1,,,,
2025-03-20T10:41:30.921937+00:00,255915625,,HELGOLAND,FIKAS,62.0,9973250,CQ2083,239680,1,,,,
2025-03-20T10:41:29.414115+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:41:28.646377+00:00,230667000,,DRACO,HARBOR TUG CH 12,40.0,9280794,OJRW,220382,1,,,,
2025-03-20T10:41:27.085379+00:00,230677000,,HURTIG,PORT TOWAGE,50.0,7388669,OJSN,697611,0,,,,
2025-03-20T10:41:26.993424+00:00,255624000,,NORRBOTTEN,SEVAJ,58.0,9191931,CQCK,239872,1,,,,
2025-03-20T10:41:26.974801+00:00,230337000,,LENNE,OLKILUOTO,42.0,5120740,OIQE,740032,1,,,,
2025-03-20T10:41:26.528029+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:41:25.920425+00:00,235102851,,TEAL BAY,RU ULU,65.0,9343637,2HDY3,232576,15,,,,
2025-03-20T10:41:25.779749+00:00,257037140,,EK-RIVER,FIKOK>FIKEM,75.0,9808259,LAEK8,238464,3,,,,
2025-03-20T10:41:24.860143+00:00,212006000,,JUDITH,FIHEL,76.0,9359260,5BKY2,238656,1,,,,
2025-03-20T10:41:23.994866+00:00,266450000,,POLAR EXPLORER,AXELSVIK,48.0,7415137,SBET,230144,1,,,,
2025-03-20T10:41:23.821295+00:00,230003110,,PILOT L141,RAAHE,24.0,0,OJ-6235,1596,15,,,,
2025-03-20T10:41:23.628975+00:00,256052000,,SEABULK,RUULU,79.0,9936927,9HA5674,236288,1,,,,
2025-03-20T10:41:23.167289+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,1,,,,
2025-03-20T10:41:22.651368+00:00,277569000,,SIRENA SEAWAYS,EE PLN <=> SE KPS,54.0,9212163,LYBR,238720,1,,,,
2025-03-20T10:41:22.194228+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T10:41:21.706739+00:00,276649000,,SUPERFASTIX,EEPAS,60.0,9211509,ESIJ,1596,1,,,,
2025-03-20T10:41:21.436259+00:00,230111210,,MT3320,FAIRWAY WORK,0.0,0,OF2890,1596,15,,,,
2025-03-20T10:41:20.958185+00:00,276260000,,NAFTA,GOLF,40.0,8853946,ES2388,158208,1,,,,
2025-03-20T10:41:20.646068+00:00,265623130,,SEKTOR,FAIRWAY WORK,1.0,0,SEXL,1596,1,,,,
2025-03-20T10:41:19.538091+00:00,265520420,,VADDO,,0.0,9032018,SCFR,0,1,,,,
2025-03-20T10:41:18.324330+00:00,209313000,,RIX LAKE,EETLL,33.0,9109043,5BAM5,238272,1,,,,
2025-03-20T10:41:17.482364+00:00,210017000,,ELBWIND,FIHEL,79.0,9483334,5BNL5,236126,1,,,,
2025-03-20T10:41:17.235866+00:00,230180470,,L249,,0.0,0,OHA4883,1596,0,,,,
2025-03-20T10:41:16.732052+00:00,314987000,,ARIA,RUULU,85.0,9397559,8P2495,84736,15,,,,
2025-03-20T10:41:16.714056+00:00,275304000,,ROMANTIKA,EEPAS,57.0,9237589,YLBT,130240,3,,,,
2025-03-20T10:41:16.145346+00:00,265054000,,IDUN,ICEBREAKER CH71,61.0,9319997,SBCK,250432,3,,,,
2025-03-20T10:41:14.742416+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:41:14.612606+00:00,230711000,,JUPITER,,0.0,9287431,OJUW,1596,1,,,,
2025-03-20T10:41:13.862598+00:00,309116000,,SHIMANAMI STAR,DKSKA,101.0,9377717,C6VN9,242560,1,,,,
2025-03-20T10:41:12.309762+00:00,212838000,,VAESTERBOTTEN,FIKRS,45.0,9436226,5BHU2,237888,1,,,,
2025-03-20T10:41:12.144381+00:00,538007841,,ECO FREEZE,FI PRV,94.0,9755658,V7HX7,237888,1,,,,
2025-03-20T10:41:11.506264+00:00,276342000,,VIIKING,MIINISADAM-LAHESVV,20.0,8228244,ES2412,234560,1,,,,
2025-03-20T10:41:09.513046+00:00,276001840,,SUNRAY,,0.0,0,ES2850,1596,1,,,,
2025-03-20T10:41:08.896545+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,1,,,,
2025-03-20T10:41:08.680724+00:00,273351080,,DOBRYNYA,UST'-LUGA          ,46.0,9584968,UBSG4,442624,1,,,,
2025-03-20T10:41:08.303013+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,,,,
2025-03-20T10:41:06.967954+00:00,273258810,,VIKTOR BAKAEV,RU ULU,92.0,9610810,UBSZ2,693696,15,,,,
2025-03-20T10:41:06.875682+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T10:41:06.486038+00:00,276005280,,AHTO-14,HUNDIPEA SADAM,14.0,0,ES3162,236259,1,,,,
2025-03-20T10:41:06.048949+00:00,230987380,,STERNA,LILLMALO,42.0,8685753,OI6508,0,1,,,,
2025-03-20T10:41:05.160073+00:00,273343630,,RATIBOR,RU ULU  ,42.0,9556521,UBFG5,697472,15,,,,
2025-03-20T10:41:03.416081+00:00,230055040,,MIINA,SANTAHAMINA,20.0,0,OH-3114,711744,15,,,,
2025-03-20T10:41:01.261142+00:00,246430000,,NASSAUBORG,OULU,74.0,9248564,PHDU,225664,1,,,,
2025-03-20T10:41:00.593433+00:00,230693000,,PRIMA LADY,FIKTK,36.0,9195652,OJTT,238208,1,,,,
2025-03-20T10:40:59.714447+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,,,,
2025-03-20T10:40:59.575402+00:00,538006145,,GUARDIAN,RU ULU,66.0,9714692,V7KD7,236864,15,,,,
2025-03-20T10:40:59.371509+00:00,230703000,,FINNSIRIUS,FINLI<>FILAN<>SEKPS,66.0,9902419,OJUK,238730,3,,,,
2025-03-20T10:40:59.313785+00:00,636025120,,HONEY BADGER,ST PTRSBURG,68.0,9711315,5LVX2,238848,1,,,,
2025-03-20T10:40:58.475136+00:00,230664000,,POHJANMERI,FITKU,42.0,4542642,OJRO,80512,1,,,,
2025-03-20T10:40:57.900415+00:00,209732000,,CALAMAR,FI UKI,0.0,9528512,5BJK5,235584,1,,,,
2025-03-20T10:40:56.398740+00:00,230992640,,FISKO,KORPPOO AREA,24.0,0,OIRX,1596,1,,,,
2025-03-20T10:40:55.484386+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T10:40:52.926357+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,1,,,,
2025-03-20T10:40:51.956648+00:00,405000333,,MEGHNA LIBERTY,MY PKG,84.0,9668051,S2BI5,233664,15,,,,
2025-03-20T10:40:51.633247+00:00,244338000,,HUNTEBORG,FIKOK,31.0,9328704,PBDF,240832,1,,,,
2025-03-20T10:40:50.928006+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T10:40:50.863382+00:00,352004768,,BIVOLA,GULF OF FINLAND,75.0,9266865,3E7015,235840,1,,,,
2025-03-20T10:40:49.761737+00:00,230251000,,KONTIO,ICEBREAKING CH 08,78.0,8518120,OIRV,842176,1,,,,
2025-03-20T10:40:49.448738+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,,,,
2025-03-20T10:40:48.378730+00:00,230072700,,SUBSEA SURVEYOR,SVINO,6.0,0,OJQY,119872,1,,,,
2025-03-20T10:40:47.279669+00:00,273219190,,ONEGO,RU ULU,29.0,8215728,UBBV5,238336,15,,,,
2025-03-20T10:40:45.959423+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:40:45.937474+00:00,276432000,,EVA-318,HUNDIPEA,10.0,0,ES2061,0,1,,,,
2025-03-20T10:40:45.636925+00:00,276015440,,OILI,SEA ROAD,22.0,0,ES4151,1596,1,,,,
2025-03-20T10:40:44.889222+00:00,230938610,,RUDOLFINA,TURKU-AIRISTO-TURKU,30.0,8634326,OJ-2210,1596,1,,,,
2025-03-20T10:40:44.547686+00:00,244621000,,LADY CARINA,FI THK,48.0,9201827,PFBV,236224,1,,,,
2025-03-20T10:40:44.075951+00:00,255805989,,COSTAMAR,FIRAA,39.0,9552020,CQIK9,237952,1,,,,
2025-03-20T10:40:42.579078+00:00,230162620,,TEKLA II,PIRTTISAARI<>KALKSTR,14.0,0,OHA2430,1596,1,,,,
2025-03-20T10:40:42.427356+00:00,538008919,,NISSOS ANTIMILOS,SKAW FOR ORDERS,140.0,9895226,V7A2908,244992,1,,,,
2025-03-20T10:40:42.104280+00:00,255806441,,NICOLE,FIRAU,60.0,9454814,CQEO6,232000,1,,,,
2025-03-20T10:40:42.024520+00:00,352005254,,SARASWATI,UST LUGA,150.0,9383869,3E8394,226590,15,,,,
2025-03-20T10:40:41.113123+00:00,230980000,,UTO,UTO AREA,33.0,8712582,OJMG,1596,1,,,,
2025-03-20T10:40:40.854476+00:00,230987410,,MERGUS,HAILUOTO,35.0,8324517,OF8657,778880,1,,,,
2025-03-20T10:40:40.529082+00:00,255806444,,VARMLAND,EEKND,40.0,9191943,CQEO9,240000,1,,,,
2025-03-20T10:40:39.575410+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,,,,
2025-03-20T10:40:39.260559+00:00,236306000,,SONILAND,FIHMN,41.0,9155949,ZDHE5,242880,1,,,,
2025-03-20T10:40:39.225589+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T10:40:38.580491+00:00,230937650,,NOKO,RAUMA,25.0,0,OJMT,541760,1,,,,
2025-03-20T10:40:38.217115+00:00,230025470,,MT1322,FAIRWAY WORKS,10.0,0,OJ8640,445421,1,,,,
2025-03-20T10:40:38.139299+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T10:40:36.215436+00:00,265732720,,PILOT 217 SE,AREA.SVARTKLUBBEN,15.0,0,SIAP,1596,1,,,,
2025-03-20T10:40:35.571453+00:00,352003744,,NILE,RUULU,80.0,9280586,3E5845,238848,15,,,,
2025-03-20T10:40:34.926670+00:00,276805000,,BOTNICA,EEVAN,77.0,9165877,ESJV,217984,1,,,,
2025-03-20T10:40:33.687564+00:00,273335380,,SIVER,VYSOTSK,46.0,9673587,UHEF ,319872,3,,,,
2025-03-20T10:40:33.306997+00:00,275518000,,LORALAND,FIKOK,40.0,9179311,YLRI,235904,1,,,,
2025-03-20T10:40:32.900116+00:00,210731000,,MSC ELKE F,EETLL,89.0,9318773,5BWZ4,238464,3,,,,
2025-03-20T10:40:32.730136+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:40:32.003120+00:00,276672000,,STAR I,EE PLS >< SE KPS,63.0,9364722,ESCJ,237952,1,,,,
2025-03-20T10:40:30.841206+00:00,265767620,,SKRAKEN,SODERORA       ,12.0,0,SBEQ ,1596,0,,,,
2025-03-20T10:40:30.500520+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:40:28.799124+00:00,255802870,,FL STOROE,FIVKO,39.0,9268851,CQPX,236736,1,,,,
2025-03-20T10:40:28.324352+00:00,230994880,,SATAVA   ,TURKU,24.0,0,OIRH ,573440,15,,,,
2025-03-20T10:40:27.936435+00:00,230343000,,TUURA,HARBOUR A5SISTANCE,50.0,7039660,OGYI,520704,1,,,,
2025-03-20T10:40:27.374210+00:00,230685000,,FINBO CARGO,EEMUG<>FIVSS,60.0,9181106,OJST,238445,1,,,,
2025-03-20T10:40:26.183276+00:00,314001066,,CORTEX,RUULU,81.0,9291250,8P2628,238336,15,,,,
2025-03-20T10:40:26.043187+00:00,230981770,,PILOT L 226,,19.0,0,OG9644,1596,0,,,,
2025-03-20T10:40:26.027435+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,1,,,,
2025-03-20T10:40:25.118787+00:00,230151230,,BJORKO,LAPPO,0.0,0,OH4501,67649,1,,,,
2025-03-20T10:40:24.888743+00:00,230706000,,SAANA,FISKV-SESDL,86.0,9739836,OJUN,237952,1,,,,
2025-03-20T10:40:23.161292+00:00,230992210,,PILOT L132,KASKINEN PILOT CH9,23.0,0,0G-7603,1596,1,,,,
2025-03-20T10:40:22.816366+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T10:40:21.640963+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:40:20.244023+00:00,538006601,,M.V AEGEA,RU ULU,75.0,9217644,V7OX9,239616,1,,,,
2025-03-20T10:40:20.160358+00:00,273336330,,SADKO,UST-LUGA ,43.0,9521239,UBWF5,438656,1,,,,
2025-03-20T10:40:19.679291+00:00,230111090,,MT1305,RESEARCH,0.0,0,OI7501,67584,15,,,,
2025-03-20T10:40:19.160479+00:00,304050000,,GRIFTBOR,EEPAS,39.0,9116008,V2QP9,227840,1,,,,
2025-03-20T10:40:18.292142+00:00,230169030,,RODNY,HELSINKI,28.0,0,OHA3332,800768,15,,,,
2025-03-20T10:40:17.690125+00:00,273356720,,DMITRY SIROTKIN,PRIMORSK,25.0,9616591,UBFH8,167183,15,,,,
2025-03-20T10:40:17.420639+00:00,228467900,,ECO LEVANT,FI KTK,80.0,9985954,FMZY,237598,15,,,,
2025-03-20T10:40:16.971501+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:40:16.687911+00:00,230939370,,KAITA,TEERSALO,22.0,8957596,OJAF,306496,0,,,,
2025-03-20T10:40:15.257555+00:00,230183820,,BOGOEY ,TO LA AS KU,35.0,7325459,OJUX ,68352,0,,,,
2025-03-20T10:40:14.741469+00:00,230990040,,SAMPO,FIVEI,60.0,5308938,OIWK,236638,1,,,,
2025-03-20T10:40:14.619348+00:00,630001105,,PONE,TALLINN OPL,80.0,9306562,J5AM4,219392,1,,,,
2025-03-20T10:40:14.452859+00:00,255805882,,BEATA,SEHAN,42.0,9053828,CQYC,236032,1,,,,
2025-03-20T10:40:13.550332+00:00,246441000,,VAASABORG,TALLINN,48.0,9196242,PDAI,186624,1,,,,
2025-03-20T10:40:12.078977+00:00,311000886,,FEDERICA,GOTHENBURG SWEDEN,108.0,9612313,C6EG3,243136,1,,,,
2025-03-20T10:40:11.725881+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:40:11.478041+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T10:40:08.054990+00:00,630001117,,UNITE,RUULU,68.0,9308132,J5AN7,232000,15,,,,
2025-03-20T10:40:07.849166+00:00,230289000,,SISU,ICEBREAKER CH 13,78.0,7359656,OHMW,77184,1,,,,
2025-03-20T10:40:06.448275+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T10:40:06.150865+00:00,230644000,,LEONARDO,FIRAU,37.0,8521464,OJQI,199838,1,,,,
2025-03-20T10:40:05.656598+00:00,265604520,,SVEA,OREGRUND,28.0,7723596,SFEB,111616,1,,,,
2025-03-20T10:40:03.933125+00:00,304146000,,KARIN LEHMANN,FI POH,48.0,9225574,V2BC9,238464,1,,,,
2025-03-20T10:40:03.201124+00:00,244912000,,TRICA,KOTKA,71.0,9307384,PHLV,236800,15,,,,
2025-03-20T10:40:02.409267+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:40:02.347635+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:40:02.207469+00:00,273296810,,DMITRY MENDELEEV,RUULU,56.0,9888182,UBJV8,187328,15,,,,
2025-03-20T10:40:01.254924+00:00,230685000,,FINBO CARGO,EEMUG<>FIVSS,60.0,9181106,OJST,238445,1,,,,
2025-03-20T10:39:59.844463+00:00,276538000,,LOTOS,PALJASSAARE,30.0,8846711,ES2099,752896,1,,,,
2025-03-20T10:39:58.097363+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T10:39:57.706603+00:00,230987260,,VIKEN,PARGAS AREA,29.0,0,OIRW,1596,1,,,,
2025-03-20T10:39:56.271316+00:00,230938570,,BISON,FITKU,42.0,5001839,OJNE,232640,1,,,,
2025-03-20T10:39:55.524777+00:00,230943350,,TUULI,KUMLINGE-ENKLINGE,22.0,8962369,OH5260,323132,15,,,,
2025-03-20T10:39:55.307211+00:00,246846000,,EEBORG,FIKEM,60.0,9568328,PCNL,239744,1,,,,
2025-03-20T10:39:53.511512+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:39:53.375862+00:00,230717000,,SOFIA,NLTNZ,69.0,9957414,OJVC,250240,1,,,,
2025-03-20T10:39:52.834157+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,1,,,,
2025-03-20T10:39:51.225904+00:00,305162000,,OPTIMA,DERSK,74.0,9210244,V2QZ3,242304,1,,,,
2025-03-20T10:39:51.043435+00:00,265676640,,HOGMARSO FARJA,HOGMARSO&SVARTNO,0.0,0,SMAG ,1596,15,,,,
2025-03-20T10:39:47.082507+00:00,265033420,,LUSCA ,,0.0,0,SFE2483,1596,1,,,,
2025-03-20T10:39:46.936923+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:39:46.895020+00:00,230099540,,SIMSKALA,SIMSKALA,30.0,0,OG5113,67649,1,,,,
2025-03-20T10:39:46.597487+00:00,636019261,,RUI FU SHENG,TBA,116.0,9379129,D5TR6,235776,15,,,,
2025-03-20T10:39:46.283562+00:00,230145000,,ARANDA,HELSINKI,46.0,8802076,OIRY,121152,3,,,,
2025-03-20T10:39:45.971736+00:00,230163320,,VILLE 2,GRANVIK,0.0,0,OHA2562,67649,1,,,,
2025-03-20T10:39:44.781604+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:39:43.769962+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T10:39:42.676376+00:00,230678000,,VOIMA,TURKU,34.0,0,OGKB,449344,1,,,,
2025-03-20T10:39:41.422629+00:00,230350000,,LAURA,NLTNZ,72.0,9126223,OJHH,244928,1,,,,
2025-03-20T10:39:41.135740+00:00,273343630,,RATIBOR,RU ULU  ,42.0,9556521,UBFG5,697472,15,,,,
2025-03-20T10:39:39.917420+00:00,230051080,,JURMO,KASNAS AREA,24.0,7724227,OJPU,851264,1,,,,
2025-03-20T10:39:39.675364+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T10:39:37.481246+00:00,304408000,,LUCA,RUVYG,41.0,9286712,V2QX7,238016,1,,,,
2025-03-20T10:39:37.291534+00:00,255806256,,VALDIVIA,FIRAU,109.0,9333395,CQAR6,234688,1,,,,
2025-03-20T10:39:36.368447+00:00,273351080,,DOBRYNYA,UST'-LUGA          ,46.0,9584968,UBSG4,442624,15,,,,
2025-03-20T10:39:36.045444+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:39:34.585400+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T10:39:32.995410+00:00,230941700,,MERI,FITKU,40.0,9622502,OJPH,236736,1,,,,
2025-03-20T10:39:32.952854+00:00,636023981,,INA-LOTTE,RU ULU,62.0,9574030,5LQJ6,172800,7,,,,
2025-03-20T10:39:31.445396+00:00,304374000,,FREDERIK,PLGDN,95.0,9328637,V2HB4,240256,1,,,,
2025-03-20T10:39:31.239952+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T10:39:30.163917+00:00,245170000,,MISSOURIBORG,FIRAA,73.0,9228978,PFBI,240256,1,,,,
2025-03-20T10:39:28.404006+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T10:39:27.633021+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:39:26.110362+00:00,230998670,,ASTRID,HEL HALKOLAITURI,23.0,0,OFLT,682880,1,,,,
2025-03-20T10:39:25.420133+00:00,230302000,,MERIKARHU,KOTKA TRAFFIC AREA,46.0,4544080,OJTM,170910,1,,,,
2025-03-20T10:39:25.387331+00:00,314945000,,PREMIER,RUULU,85.0,9577082,8P2443,500480,1,,,,
2025-03-20T10:39:25.218478+00:00,265585630,,PILOT 792 SE,,15.0,0,SMWE,1596,1,,,,
2025-03-20T10:39:25.050236+00:00,230046140,,VIGGEN,UTO,0.0,0,OH2309,169280,1,,,,
2025-03-20T10:39:24.364519+00:00,230279000,,NEPTUN,FI HKO,50.0,7917965,OIKS,461632,1,,,,
2025-03-20T10:39:24.245380+00:00,230286000,,ESKO,FISKV HARBOUR TUG,42.0,7927958,OIOI,406829,1,,,,
2025-03-20T10:39:23.251209+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,3,,,,
2025-03-20T10:39:23.118513+00:00,231815000,,ICE CRYSTAL,FIKOK>FIPRS,44.0,9818321,OZ2179,239680,1,,,,
2025-03-20T10:39:22.499890+00:00,230991740,,SAAGA,PANSIQ,24.0,0,OJRR,1596,1,,,,
2025-03-20T10:39:22.024954+00:00,305967000,,KREETE,PALDISKI,55.0,9279408,V2QW6,238912,1,,,,
2025-03-20T10:39:21.939764+00:00,230091290,,ANGOSUND,NORRBODA <> ANGO,24.0,0,OI3338,67648,1,,,,
2025-03-20T10:39:20.721850+00:00,228467900,,ECO LEVANT,FI KTK,80.0,9985954,FMZY,237598,1,,,,
2025-03-20T10:39:20.105864+00:00,255806119,,RIX MUNTE,FI KTK,56.0,9191254,CQAA5,240128,1,,,,
2025-03-20T10:39:19.910223+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:39:19.862300+00:00,230006760,,PILOT L143,,0.0,0,OJ6711,1596,0,,,,
2025-03-20T10:39:19.557057+00:00,230992690,,GRISSLAN,LANGNAS-PANSIO,36.0,7218981,OGZE,228096,1,,,,
2025-03-20T10:39:19.494609+00:00,255806444,,VARMLAND,EEKND,40.0,9191943,CQEO9,240000,1,,,,
2025-03-20T10:39:18.655154+00:00,219029722,,TERN ISLAND,GOTHENBURG,71.0,9909649,OZBH2,243776,1,,,,
2025-03-20T10:39:17.174640+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T10:39:16.360187+00:00,630001117,,UNITE,RUULU,68.0,9308132,J5AN7,232000,1,,,,
2025-03-20T10:39:15.756098+00:00,230639000,,BALTIC PRINCESS,SE STO-FIMHQ-FI TKU,63.0,9354284,OJQF,238671,1,,,,
2025-03-20T10:39:15.491913+00:00,230110670,,SEILI,FAIRWAY WORK,38.0,7817048,OIRO,92705,1,,,,
2025-03-20T10:39:15.425225+00:00,230938890,,PAUL WAHL,SAVONLINNA,21.0,0,OF-5256,484544,1,,,,
2025-03-20T10:39:13.741390+00:00,230039000,,AURELIE,FINLI,60.0,9163647,OJTD,236672,1,,,,
2025-03-20T10:39:12.350691+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T10:39:12.273605+00:00,230992750,,SVAERTAN,MARIEHAMN,24.0,0,OJDT,699102,1,,,,
2025-03-20T10:39:11.982033+00:00,230178000,,APOLLON,TURKU,42.0,7927946,OIOH,149953,1,,,,
2025-03-20T10:39:11.810989+00:00,230991010,,ANYA,TURKU,0.0,0,OG8166,302211,1,,,,
2025-03-20T10:39:10.951584+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,3,,,,
2025-03-20T10:39:09.469313+00:00,230108590,,EHRENSVAERD,SUOMENLINNA FERRY,45.0,0,OIJC,1596,1,,,,
2025-03-20T10:39:08.635862+00:00,230024660,,TOR,LAAJASALO FERRY,36.0,536491800,OIJT,642176,1,,,,
2025-03-20T10:39:06.651999+00:00,257374000,,LATANA,SEGVX,87.0,9186352,LALS5,239936,1,,,,
2025-03-20T10:39:05.839656+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
